Stemming,negasi
shopee pelit voucher jelas belum di pake malah bilang udh di pake balikin lagi kaya dulu kalo kaya gin pasti banyak yg ga akan pake shopee lagi gw cuman kasih balikin ke mula,"['shopee', 'pelit', 'voucher', 'jelas', 'belum', 'di', 'pake', 'malah', 'bilang', 'udh', 'di', 'pake', 'balikin', 'lagi', 'kaya', 'dulu', 'kalo', 'kaya', 'gin', 'pasti', 'banyak', 'yg', 'ga', 'akan', 'pake', 'shopee', 'lagi', 'gw', 'cuman', 'kasih', 'balikin', 'ke', 'mula']"
ini shopee kenapa sih ga bisa siram tanam di iphone karna ga siram tanam tanam saya jadi mati gabisa panen beras gmn sih shopee baru kali ini saya kecewa,"['ini', 'shopee', 'kenapa', 'sih', 'ga', 'bisa', 'siram', 'tanam', 'di', 'iphone', 'karna', 'ga', 'siram', 'tanam', 'tanam', 'saya', 'jadi', 'mati', 'gabisa', 'panen', 'beras', 'gmn', 'sih', 'shopee', 'baru', 'kali', 'ini', 'saya', 'kecewa']"
parah banget shopee bain jual yang nipu padahal di ulas sudah jelas kalo jual itu sudah tipu banyak beli tapi shopee nggak anggep itu tipu karena kurang bukti,"['parah', 'banget', 'shopee', 'bain', 'jual', 'yang', 'nipu', 'padahal', 'di', 'ulas', 'sudah', 'jelas', 'kalo', 'jual', 'itu', 'sudah', 'tipu', 'banyak', 'beli', 'tapi', 'shopee', 'nggak', 'anggep', 'itu', 'tipu', 'karena', 'kurang', 'bukti']"
tipu tipu saja kata nya rp eh nyata tetap bayar,"['tipu', 'tipu', 'saja', 'kata', 'nya', 'rp', 'eh', 'nyata', 'tetap', 'bayar']"
sy tidak sangka klo barang gak lengkap makanya gak vidio kan barang terus aju tolak haduh rb jg duit buat jual seperti sy harus jangan cuman beli yg harus kasih bukti jual juga kasih bukti vidio packing masuk smua barang trus di kemas jangan selalu buat olah beli yg salah jangan rugi beli klo gak ada beli gaji kalian bayar pakai apa harus tim shopee juga minta bukti ke jual parah,"['sy', 'tidak_sangka', 'klo', 'barang', 'tidak_lengkap', 'makanya', 'tidak_vidio', 'kan', 'barang', 'terus', 'aju', 'tolak', 'haduh', 'rb', 'jg', 'duit', 'buat', 'jual', 'seperti', 'sy', 'harus', 'tidak_cuman', 'beli', 'yg', 'harus', 'kasih', 'bukti', 'jual', 'juga', 'kasih', 'bukti', 'vidio', 'packing', 'masuk', 'smua', 'barang', 'trus', 'di', 'kemas', 'tidak_selalu', 'buat', 'olah', 'beli', 'yg', 'salah', 'tidak_rugi', 'beli', 'klo', 'tidak_ada', 'beli', 'gaji', 'kalian', 'bayar', 'pakai', 'apa', 'harus', 'tim', 'shopee', 'juga', 'minta', 'bukti', 'ke', 'jual', 'parah']"
tolong shopee jelas kepada saya mengapa saya tidak bisa login dengan guna akun google ketika saya masuk dengan akun google pihak shopee beri kode otp lewat whatsapp sementara akun google saya sudah saya kait dengan no telp saya yg memang cuma itu dan satu satu nya saya juga pakai no itu untuk buat akun whatsapp ini gimana shopee mau beli kok sulit tolong cs bantu saya,"['tolong', 'shopee', 'jelas', 'kepada', 'saya', 'mengapa', 'saya', 'tidak_bisa', 'login', 'dengan', 'guna', 'akun', 'google', 'ketika', 'saya', 'masuk', 'dengan', 'akun', 'google', 'pihak', 'shopee', 'beri', 'kode', 'otp', 'lewat', 'whatsapp', 'sementara', 'akun', 'google', 'saya', 'sudah', 'saya', 'kait', 'dengan', 'no', 'telp', 'saya', 'yg', 'memang', 'cuma', 'itu', 'dan', 'satu', 'satu', 'nya', 'saya', 'juga', 'pakai', 'no', 'itu', 'untuk', 'buat', 'akun', 'whatsapp', 'ini', 'gimana', 'shopee', 'mau', 'beli', 'kok', 'sulit', 'tolong', 'cs', 'bantu', 'saya']"
kabar mulai tgl beli sudah tidak bisa lagi pilih jasa expedisi mohan atur baru sebut untuk timbang karena nanti banyak yg kecewa,"['kabar', 'mulai', 'tgl', 'beli', 'sudah', 'tidak_bisa', 'lagi', 'pilih', 'jasa', 'expedisi', 'mohan', 'atur', 'baru', 'sebut', 'untuk', 'timbang', 'karena', 'nanti', 'banyak', 'yg', 'kecewa']"
shopee gak jelas baget daftar akun baru voucer gratis ongkir sudah guna kapan saya pakai baru aja saya daftar sudah berapa kali saya daftar punya teman hasil sama seperti ini sekarang nyesel bamget dowload shopee,"['shopee', 'tidak_jelas', 'baget', 'daftar', 'akun', 'baru', 'voucer', 'gratis', 'ongkir', 'sudah', 'guna', 'kapan', 'saya', 'pakai', 'baru', 'aja', 'saya', 'daftar', 'sudah', 'berapa', 'kali', 'saya', 'daftar', 'punya', 'teman', 'hasil', 'sama', 'seperti', 'ini', 'sekarang', 'nyesel', 'bamget', 'dowload', 'shopee']"
tolong dong shopee kalo ngasih voucher jangan pelit masa pas birthday sale cuma batas menit doang tiap beberapa jam sekali pula kasi lah yg daerah susah sinyal dari pagi gak bisa belanja gara tiap mau belanja habis waktu vouchernya terus karena sinyal gak dukung,"['tolong', 'dong', 'shopee', 'kalo', 'ngasih', 'voucher', 'tidak_pelit', 'masa', 'pas', 'birthday', 'sale', 'cuma', 'batas', 'menit', 'doang', 'tiap', 'beberapa', 'jam', 'sekali', 'pula', 'kasi', 'lah', 'yg', 'daerah', 'susah', 'sinyal', 'dari', 'pagi', 'tidak_bisa', 'belanja', 'gara', 'tiap', 'mau', 'belanja', 'habis', 'waktu', 'vouchernya', 'terus', 'karena', 'sinyal', 'tidak_dukung']"
susah buat update produk berat produk gak bisa di simpan mulu panjang lebar tinggi bingung kalau ngisi gak nyala mulu kata simpan,"['susah', 'buat', 'update', 'produk', 'berat', 'produk', 'tidak_bisa', 'di', 'simpan', 'mulu', 'panjang', 'lebar', 'tinggi', 'bingung', 'kalau', 'ngisi', 'tidak_nyala', 'mulu', 'kata', 'simpan']"
kalo aplikasi udah banyak yang pake servernya di baik dong percuma banyak yg pake tapi lot servernya,"['kalo', 'aplikasi', 'udah', 'banyak', 'yang', 'pake', 'servernya', 'di', 'baik', 'dong', 'percuma', 'banyak', 'yg', 'pake', 'tapi', 'lot', 'servernya']"
mau tanya saya kan pesan barang nah di info kirim barang sudah sampai sedang barang belum sampi sama sekali ke rumah saya saya tanya kan ke pusat kirim nya kata entar entar aja tapi mana bom sampai sampai biasa ga perna kaya gin mesen di shopee eeh sekarang kendala nya kaya tipu uang saya hilang barang ga sampai gimana ini mohon klarifikasi nya,"['mau', 'tanya', 'saya', 'kan', 'pesan', 'barang', 'nah', 'di', 'info', 'kirim', 'barang', 'sudah', 'sampai', 'sedang', 'barang', 'belum', 'sampi', 'sama', 'sekali', 'ke', 'rumah', 'saya', 'saya', 'tanya', 'kan', 'ke', 'pusat', 'kirim', 'nya', 'kata', 'entar', 'entar', 'aja', 'tapi', 'mana', 'bom', 'sampai', 'sampai', 'biasa', 'ga', 'perna', 'kaya', 'gin', 'mesen', 'di', 'shopee', 'eeh', 'sekarang', 'kendala', 'nya', 'kaya', 'tipu', 'uang', 'saya', 'hilang', 'barang', 'ga', 'sampai', 'gimana', 'ini', 'mohon', 'klarifikasi', 'nya']"
update ini makin parah login pake email ga bisa pake nomor ga bisa mohon di baik di gris bawah,"['update', 'ini', 'makin', 'parah', 'login', 'pake', 'email', 'ga', 'bisa', 'pake', 'nomor', 'ga', 'bisa', 'mohon', 'di', 'baik', 'di', 'gris', 'bawah']"
ini aplikasi paling jelek gondok kali aku asal main game atau youtube pasti iklan nya ini yang keluar,"['ini', 'aplikasi', 'paling', 'jelek', 'gondok', 'kali', 'aku', 'asal', 'main', 'game', 'atau', 'youtube', 'pasti', 'iklan', 'nya', 'ini', 'yang', 'keluar']"
bukan maksud jelek shopee guna baru kan dapat voucher min ini belum pernah digunain tapi kenapa pas mau checkout kata sudah pernah guna shopee juga merespon lambat kalau buat buka yang lain bisa dan lancar tapi kenapa shopee lot banget ini kenapa ya min tolong jawab,"['tidak_maksud', 'jelek', 'shopee', 'guna', 'baru', 'kan', 'dapat', 'voucher', 'min', 'ini', 'belum', 'pernah', 'digunain', 'tapi', 'kenapa', 'pas', 'mau', 'checkout', 'kata', 'sudah', 'pernah', 'guna', 'shopee', 'juga', 'merespon', 'lambat', 'kalau', 'buat', 'buka', 'yang', 'lain', 'bisa', 'dan', 'lancar', 'tapi', 'kenapa', 'shopee', 'lot', 'banget', 'ini', 'kenapa', 'ya', 'min', 'tolong', 'jawab']"
aplikasi sangat kecewa aplikasi sangat lelet uras emosi padahal jaring hp saya stabil,"['aplikasi', 'sangat', 'kecewa', 'aplikasi', 'sangat', 'lelet', 'uras', 'emosi', 'padahal', 'jaring', 'hp', 'saya', 'stabil']"
pihak shopee gimana sih anjink kok username bisa di pake anjink gimana mau beli apa apa nih nanti nama bukan nama gw jink,"['pihak', 'shopee', 'gimana', 'sih', 'anjink', 'kok', 'username', 'bisa', 'di', 'pake', 'anjink', 'gimana', 'mau', 'beli', 'apa', 'apa', 'nih', 'nanti', 'nama', 'tidak_nama', 'gw', 'jink']"
kok gak bisa verifikasi nomor dan knp muncul halaman masalah,"['kok', 'tidak_bisa', 'verifikasi', 'nomor', 'dan', 'knp', 'muncul', 'halaman', 'masalah']"
aplikasi shopee kacau bgt masa mau chekout ga bisa trus voucernya ga bisa di pake karna error,"['aplikasi', 'shopee', 'kacau', 'bgt', 'masa', 'mau', 'chekout', 'ga', 'bisa', 'trus', 'voucernya', 'ga', 'bisa', 'di', 'pake', 'karna', 'error']"
kecewa sekarang gratis ongkir min belanja rp sekian tp pas cek out masih kena ongkir gk kyk dulu klo sdh lewat min belanja pasti gratis ongkir gratis ongkir cm lewat shoopepay sedang gk semua pakai jd males sekarang,"['kecewa', 'sekarang', 'gratis', 'ongkir', 'min', 'belanja', 'rp', 'sekian', 'tp', 'pas', 'cek', 'out', 'masih', 'kena', 'ongkir', 'gk', 'kyk', 'dulu', 'klo', 'sdh', 'lewat', 'min', 'belanja', 'pasti', 'gratis', 'ongkir', 'gratis', 'ongkir', 'cm', 'lewat', 'shoopepay', 'sedang', 'gk', 'semua', 'pakai', 'jd', 'males', 'sekarang']"
sering berbelnja di shopee barang apa lagi token sama pulsa tapi sistem nya gak jelas semua data data lengkap shopepay sudah di aktif tapi tetap ajag gak dapet fitur spaylater sama spinjaman paksa saya uninstall dan cari aplikasi belanja online lain kecewaa,"['sering', 'berbelnja', 'di', 'shopee', 'barang', 'apa', 'lagi', 'token', 'sama', 'pulsa', 'tapi', 'sistem', 'nya', 'tidak_jelas', 'semua', 'data', 'data', 'lengkap', 'shopepay', 'sudah', 'di', 'aktif', 'tapi', 'tetap', 'ajag', 'tidak_dapet', 'fitur', 'spaylater', 'sama', 'spinjaman', 'paksa', 'saya', 'uninstall', 'dan', 'cari', 'aplikasi', 'belanja', 'online', 'lain', 'kecewaa']"
guna aplikasi ini makin kecewa masak iya jual barang di shopee biaya tangan capai rb ke atas cekik banget kemarin kemarin masih rb sekarang ke atas parah mata duit ni shopee pakai aplikasi belah kalau kayak gin,"['guna', 'aplikasi', 'ini', 'makin', 'kecewa', 'masak', 'iya', 'jual', 'barang', 'di', 'shopee', 'biaya', 'tangan', 'capai', 'rb', 'ke', 'atas', 'cekik', 'banget', 'kemarin', 'kemarin', 'masih', 'rb', 'sekarang', 'ke', 'atas', 'parah', 'mata', 'duit', 'ni', 'shopee', 'pakai', 'aplikasi', 'belah', 'kalau', 'kayak', 'gin']"
tolong ya shoppe kalau buat voucher jangan banyak lalu shopeepay dan gratis ongkir min belanja rb karena tidak semua yang belanja di app shopee itu orang kaya gratis ongkir min belanja rp hanya tiap event atau yang lain oke kalau gratis ongkir min belanja rb tetapi jangan shopeepay ribet gak semua juga yang belanja di shopee itu orang yang sudah milik atm atau ktp seperti saya,"['tolong', 'ya', 'shoppe', 'kalau', 'buat', 'voucher', 'tidak_banyak', 'lalu', 'shopeepay', 'dan', 'gratis', 'ongkir', 'min', 'belanja', 'rb', 'karena', 'tidak_semua', 'yang', 'belanja', 'di', 'app', 'shopee', 'itu', 'orang', 'kaya', 'gratis', 'ongkir', 'min', 'belanja', 'rp', 'hanya', 'tiap', 'event', 'atau', 'yang', 'lain', 'oke', 'kalau', 'gratis', 'ongkir', 'min', 'belanja', 'rb', 'tetapi', 'tidak_shopeepay', 'ribet', 'tidak_semua', 'juga', 'yang', 'belanja', 'di', 'shopee', 'itu', 'orang', 'yang', 'sudah', 'milik', 'atm', 'atau', 'ktp', 'seperti', 'saya']"
kok lama banget sih saat menginstak apsa nya padahal saya sudah pake wifi kenapa tolong di bantu ya,"['kok', 'lama', 'banget', 'sih', 'saat', 'menginstak', 'apsa', 'nya', 'padahal', 'saya', 'sudah', 'pake', 'wifi', 'kenapa', 'tolong', 'di', 'bantu', 'ya']"
maaf ya min udah hari aku tambah alamat baru gak bisa responnya mslah jaringn mulu padahl full udah di update hapus cache trus aku udah hubung cs shopee dngan ikut hapus cache pada perangkat android kamu lebih dahulu dengan langkah langkah bagai ikut buka atur perangkat buka bagi aplikasi cari aplikasi shopee buka dan tarik ke bawah tekan tombol hapus data dan hapus cache tekan tombol uninstal pada halaman yang sama gak bisa juga,"['maaf', 'ya', 'min', 'udah', 'hari', 'aku', 'tambah', 'alamat', 'baru', 'tidak_bisa', 'responnya', 'mslah', 'jaringn', 'mulu', 'padahl', 'full', 'udah', 'di', 'update', 'hapus', 'cache', 'trus', 'aku', 'udah', 'hubung', 'cs', 'shopee', 'dngan', 'ikut', 'hapus', 'cache', 'pada', 'perangkat', 'android', 'kamu', 'lebih', 'dahulu', 'dengan', 'langkah', 'langkah', 'bagai', 'ikut', 'buka', 'atur', 'perangkat', 'buka', 'bagi', 'aplikasi', 'cari', 'aplikasi', 'shopee', 'buka', 'dan', 'tarik', 'ke', 'bawah', 'tekan', 'tombol', 'hapus', 'data', 'dan', 'hapus', 'cache', 'tekan', 'tombol', 'uninstal', 'pada', 'halaman', 'yang', 'sama', 'tidak_bisa', 'juga']"
sameday sama instan ga ada beda saran saya kalo kirim pake sameday aja lebih cepet dan lebih hemat jual tidak responsif dan amanah janji kirim pagi sampai sekarang bom kirim dan sistem shopee pun dukung,"['sameday', 'sama', 'instan', 'ga', 'ada', 'beda', 'saran', 'saya', 'kalo', 'kirim', 'pake', 'sameday', 'aja', 'lebih', 'cepet', 'dan', 'lebih', 'hemat', 'jual', 'tidak_responsif', 'dan', 'amanah', 'janji', 'kirim', 'pagi', 'sampai', 'sekarang', 'bom', 'kirim', 'dan', 'sistem', 'shopee', 'pun', 'dukung']"
gak bisa buat jual barang sudah atur berat tpi sama aja gak bisa,"['tidak_bisa', 'buat', 'jual', 'barang', 'sudah', 'atur', 'berat', 'tpi', 'sama', 'aja', 'tidak_bisa']"
asli ini plikasi bagus banget tapi bohong jelek parah peras guna dengan biaya biaya tangan mahal gak kayk dlu murah riah gara covid owner shoppie gak ad uang jdi hrga tangan di naik,"['asli', 'ini', 'plikasi', 'bagus', 'banget', 'tapi', 'bohong', 'jelek', 'parah', 'peras', 'guna', 'dengan', 'biaya', 'biaya', 'tangan', 'mahal', 'tidak_kayk', 'dlu', 'murah', 'riah', 'gara', 'covid', 'owner', 'shoppie', 'tidak_ad', 'uang', 'jdi', 'hrga', 'tangan', 'di', 'naik']"
verifikasi nya lama banget saya sudah coba daftar dari pagi kirim kode otp nya kirim belum saya maki astaghfirullah tolong kirim kode otp nya udah ya kak udah aku japri di ig dan ngga ada balas dari pihak shopee nya trus ngga ada opsi voice otp saya download aplikasi ini tadi pagi dan sampai sekarang belum bisa daftar,"['verifikasi', 'nya', 'lama', 'banget', 'saya', 'sudah', 'coba', 'daftar', 'dari', 'pagi', 'kirim', 'kode', 'otp', 'nya', 'kirim', 'belum', 'saya', 'maki', 'astaghfirullah', 'tolong', 'kirim', 'kode', 'otp', 'nya', 'udah', 'ya', 'kak', 'udah', 'aku', 'japri', 'di', 'ig', 'dan', 'ngga', 'ada', 'balas', 'dari', 'pihak', 'shopee', 'nya', 'trus', 'ngga', 'ada', 'opsi', 'voice', 'otp', 'saya', 'download', 'aplikasi', 'ini', 'tadi', 'pagi', 'dan', 'sampai', 'sekarang', 'belum', 'bisa', 'daftar']"
ikon shopee food sering hilang hrs nya di siap dulu sistem nya baru di jalan,"['ikon', 'shopee', 'food', 'sering', 'hilang', 'hrs', 'nya', 'di', 'siap', 'dulu', 'sistem', 'nya', 'baru', 'di', 'jalan']"
hanya buat kecewa aktikan splayleter saja harus ulang ulang kali laku suvei ujung ujung sudah dapat limit di kunci gak usah tawar kalau php,"['hanya', 'buat', 'kecewa', 'aktikan', 'splayleter', 'saja', 'harus', 'ulang', 'ulang', 'kali', 'laku', 'suvei', 'ujung', 'ujung', 'sudah', 'dapat', 'limit', 'di', 'kunci', 'tidak_usah', 'tawar', 'kalau', 'php']"
kenapa splater sy tidak bisa di guna makin jelek aja sih ini shopee sekarang jg tdk bisa chat langsung sama cs servis mesti pakai email lagi mana lama banget balas iihh kesel padahal aku pikir klo udah member platinum udah ok jg layan tp nyata makin zonk,"['kenapa', 'splater', 'sy', 'tidak_bisa', 'di', 'guna', 'makin', 'jelek', 'aja', 'sih', 'ini', 'shopee', 'sekarang', 'jg', 'tdk', 'bisa', 'chat', 'langsung', 'sama', 'cs', 'servis', 'mesti', 'pakai', 'email', 'lagi', 'mana', 'lama', 'banget', 'balas', 'iihh', 'kesel', 'padahal', 'aku', 'pikir', 'klo', 'udah', 'member', 'platinum', 'udah', 'ok', 'jg', 'layan', 'tp', 'nyata', 'makin', 'zonk']"
mana kata geatis pulsa ribu buat guna baru bohong ga ada pulsa gratis unstal semua,"['mana', 'kata', 'geatis', 'pulsa', 'ribu', 'buat', 'guna', 'baru', 'bohong', 'ga', 'ada', 'pulsa', 'gratis', 'unstal', 'semua']"
parah udh di update bukan jadi bagus malah gak bisa klaim koin di shopee live udh beberapa kali nonton live nya sama aja gak bisa udh malah loading nya lama bgt lagi padahal sinyal udh,"['parah', 'udh', 'di', 'update', 'tidak_jadi', 'bagus', 'malah', 'tidak_bisa', 'klaim', 'koin', 'di', 'shopee', 'live', 'udh', 'beberapa', 'kali', 'nonton', 'live', 'nya', 'sama', 'aja', 'tidak_bisa', 'udh', 'malah', 'loading', 'nya', 'lama', 'bgt', 'lagi', 'padahal', 'sinyal', 'udh']"
awal saya senang jual di shopee tapi sekarang tidak karena biaya admin terlalu besar untuk saya yg jarang beli untung gak berapa itu sama aja saya yg bayarin ongkir nya beli jadi saya coba jual di online lain untuk calon jual coba pikir dulu jual di sini,"['awal', 'saya', 'senang', 'jual', 'di', 'shopee', 'tapi', 'sekarang', 'tidak_karena', 'biaya', 'admin', 'terlalu', 'besar', 'untuk', 'saya', 'yg', 'jarang', 'beli', 'untung', 'tidak_berapa', 'itu', 'sama', 'aja', 'saya', 'yg', 'bayarin', 'ongkir', 'nya', 'beli', 'jadi', 'saya', 'coba', 'jual', 'di', 'online', 'lain', 'untuk', 'calon', 'jual', 'coba', 'pikir', 'dulu', 'jual', 'di', 'sini']"
proses kembali dana sangat belit saya order barang pada saat chat konfirmasi stock barang jual memjawab ready stock telah buat order jual chat kalo stock barang kosong jual tdk mau cancel order suruh cancel order yg beli cancel order tgl jan smp dgn sekarang tgl jan masalah blm selesai chat dgn choki org kata mau bantu selesai beli yg minta hak kembali krn cancel barang stocknya nggak ada susah minta ampun,"['proses', 'kembali', 'dana', 'sangat', 'belit', 'saya', 'order', 'barang', 'pada', 'saat', 'chat', 'konfirmasi', 'stock', 'barang', 'jual', 'memjawab', 'ready', 'stock', 'telah', 'buat', 'order', 'jual', 'chat', 'kalo', 'stock', 'barang', 'kosong', 'jual', 'tdk', 'mau', 'cancel', 'order', 'suruh', 'cancel', 'order', 'yg', 'beli', 'cancel', 'order', 'tgl', 'jan', 'smp', 'dgn', 'sekarang', 'tgl', 'jan', 'masalah', 'blm', 'selesai', 'chat', 'dgn', 'choki', 'org', 'kata', 'mau', 'bantu', 'selesai', 'beli', 'yg', 'minta', 'hak', 'kembali', 'krn', 'cancel', 'barang', 'stocknya', 'nggak', 'ada', 'susah', 'minta', 'ampun']"
mau transaksi susah amat dari tadi pada saat klik buat pesan error terus ada pop up muncul dengan terang ups halaman sedang dalam baik mohon tunggu sebentar sudah tunggu dari tadi tapi masih seperti itu saja tolong dong baik jangan sampai jadi aplikasi gak guna,"['mau', 'transaksi', 'susah', 'amat', 'dari', 'tadi', 'pada', 'saat', 'klik', 'buat', 'pesan', 'error', 'terus', 'ada', 'pop', 'up', 'muncul', 'dengan', 'terang', 'ups', 'halaman', 'sedang', 'dalam', 'baik', 'mohon', 'tunggu', 'sebentar', 'sudah', 'tunggu', 'dari', 'tadi', 'tapi', 'masih', 'seperti', 'itu', 'saja', 'tolong', 'dong', 'baik', 'tidak_sampai', 'jadi', 'aplikasi', 'tidak_guna']"
kenapa sekarang tiap kali belanja pesan terima cara otomatis padahal barang baru akan kirim dan saya alami ini nggak hanya kali atau dua kali tapi udah kali kali kan jadi kesel sendiri tiap kali belanja harus komplen pesan di terima cara otomatis,"['kenapa', 'sekarang', 'tiap', 'kali', 'belanja', 'pesan', 'terima', 'cara', 'otomatis', 'padahal', 'barang', 'baru', 'akan', 'kirim', 'dan', 'saya', 'alami', 'ini', 'nggak', 'hanya', 'kali', 'atau', 'dua', 'kali', 'tapi', 'udah', 'kali', 'kali', 'kan', 'jadi', 'kesel', 'sendiri', 'tiap', 'kali', 'belanja', 'harus', 'komplen', 'pesan', 'di', 'terima', 'cara', 'otomatis']"
hati ya dengan layan pinjam dr shopee bunga gede banget sama aja ini sih rentenir lintah darat gak ada otak tambah lagi skrg cicil paylater untuk hapus dan hanya sedia untuk cicil dan saja shopee makin kesini bener gak mutu otak duit doank,"['hati', 'ya', 'dengan', 'layan', 'pinjam', 'dr', 'shopee', 'bunga', 'gede', 'banget', 'sama', 'aja', 'ini', 'sih', 'rentenir', 'lintah', 'darat', 'tidak_ada', 'otak', 'tambah', 'lagi', 'skrg', 'cicil', 'paylater', 'untuk', 'hapus', 'dan', 'hanya', 'sedia', 'untuk', 'cicil', 'dan', 'saja', 'shopee', 'makin', 'kesini', 'bener', 'tidak_mutu', 'otak', 'duit', 'doank']"
batas waktu batal terlalu lama harus nunggu sampai hari beda sama bukalapak kalo beli batal pesan otomatis langsung batal tanpa harus tunggu tuju jual kalo jual koperatif dengan langsung konfirmasi batal mending duit kita ngga nyangkut lama lama tapi kalo pas lagi ketemu jual yang sial dan batu kita harus nunggu sampe hari cuma buat minta batal mesan tetap junjung prinsip beli adalah raja,"['batas', 'waktu', 'batal', 'terlalu', 'lama', 'harus', 'nunggu', 'sampai', 'hari', 'beda', 'sama', 'bukalapak', 'kalo', 'beli', 'batal', 'pesan', 'otomatis', 'langsung', 'batal', 'tanpa', 'harus', 'tunggu', 'tuju', 'jual', 'kalo', 'jual', 'koperatif', 'dengan', 'langsung', 'konfirmasi', 'batal', 'mending', 'duit', 'kita', 'ngga', 'nyangkut', 'lama', 'lama', 'tapi', 'kalo', 'pas', 'lagi', 'ketemu', 'jual', 'yang', 'sial', 'dan', 'batu', 'kita', 'harus', 'nunggu', 'sampe', 'hari', 'cuma', 'buat', 'minta', 'batal', 'mesan', 'tetap', 'junjung', 'prinsip', 'beli', 'adalah', 'raja']"
